pack,path,w,h
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_078.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_079.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_080.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_081.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_082.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_083.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_084.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_085.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_086.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_087.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_088.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_089.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_090.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_091.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_092.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_093.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_094.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_095.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_096.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_097.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_098.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_099.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_100.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_101.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_102.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_103.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_104.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_105.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_106.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_107.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_108.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_109.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_110.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_111.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_112.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_113.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_114.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_115.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_116.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_117.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_118.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_119.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_120.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_121.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_122.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_123.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_124.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_125.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_126.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_127.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_128.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_129.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_130.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_131.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_132.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_133.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_134.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_135.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_136.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_137.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_138.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_139.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_140.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_141.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_142.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_143.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_144.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_145.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_146.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_147.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_148.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_149.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_150.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_151.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_152.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_153.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_154.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_155.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_156.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_157.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_158.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_159.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_160.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_161.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_162.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_163.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_164.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_165.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_166.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_167.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_168.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_169.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_170.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_171.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_172.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_173.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_174.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_175.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_176.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_177.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_178.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_179.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_180.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_181.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_182.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_183.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_184.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_185.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_186.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_187.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_188.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_189.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_190.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_191.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_192.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_193.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_194.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_195.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_196.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_197.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_198.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_199.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_200.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_201.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_202.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_203.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_204.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_205.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_206.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_207.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_208.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_209.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_210.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_211.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_212.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_213.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_214.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_215.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_216.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_217.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_218.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_219.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_220.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_221.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_222.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_223.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_224.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_225.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_226.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_227.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_228.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_229.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_230.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_231.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_232.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_233.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_234.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_235.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_236.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_237.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_238.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_239.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_240.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_241.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_242.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_243.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_244.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_245.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_246.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_247.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_248.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_249.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_250.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_251.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_252.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_253.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_254.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_255.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_256.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_257.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_258.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_259.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_260.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_261.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_262.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_263.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_264.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_265.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_266.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_267.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_268.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_269.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_270.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_271.png,32,32
guttykreum/templesand_shrines,packs/guttykreum/templesand_shrines/Tiles_Shadows/GK_TS_SB_272.png,32,32
